,language1_text,language2_text
334227,"Kun minatalikod ka, nahahandal sinda; kun hinahale mo an saindang hinangos, nagagadan sindaasin minabalik sa alpog na saindang ginikanan.",An kanonolayan mo sa am mamo sa ta an hapen mo o kaynawa da am mayvidi sa do tana a pinakayapoan da. 
334228,"Alagad kun isinusubol mo an saimong Espiritu, sinda nagkakaburuhay; binabago mo an lalawogon nin kinaban.",Do nakatovoy mo so Espirito mo am inamaog sa as imo o omyavayo so viay do ato no tana aya.
334229,Magdanay logod sagkod lamang an kamurawayan nin Kagurangnan! An saiyang mga gibo ipag-ogma logod nin Kagurangnan!,Kavidinay na diabdibdis no ipakapamarin no Dios a abo so pandan! Kasoyotay nia no Dios o atavo a pinarin na! 
334230,"Hinihiling niya an daga, asin ini tinatakigan; dinudutaan niya an mga bukid, asin ini minaaso.",Omlayin o tana aya do katod na tiban dia no Dios as mayahob sa o tokotokon do katodo na sira.
334231,Aawitan ko an Kagurangnan sa bilog kong buhay; oomawon ko an sakong Dios mantang ako buhay.,Mintras maviay ako am makakanta ako so idaday ko so Dios. Mintras maviay ako pa am makakanta ako so idaday ko so Dios koaya. 
334232,"Mawilihan niya logod an sakong awit, huli ta yaon saiya an sakong kaogmahan.",Ichahoho ko an ipakamia na o kanakenakem ko sia do kanta ko takwan no kasoyosoyotan koaya am yapo sia. 
334233,"Mapara logod sa daga an mga parakasala; magadan logod an mga maraot. Kalag ko, mag-omaw ka sa Kagurangnan! Omawa an Kagurangnan!",Pabohen sa anti o atavo a makagatogatosen do ato no tana aya. Mabo sa anti o atavo a makagatogatosen. Dadayen no tawol ko o Dios! Dadayen o Dios!
334234,"Omawon an Kagurangnan! Magpasalamat kamo sa Kagurangnan, huli ta siya marahayon; huli ta an danay niyang pagkamoot mayo nin kasagkoran!",Dadayen ta o Dios as kapamahemahes ta sia takwan oyod sia a mapia kano machipanda ava o addaw na. 
334235,Siisay an makakabilang kan dakulang mga bagay na saiyang ginibo? Siisay an makakatao saiya kanmaninigong kaomawan?,Ara paro makaparin sia pavatahen o atavo a makakniknin a pinarin na sa anmana ara paro manawob so kadaday sia? 
334236,"Paladan an mga nag-ootob kan saiyang kabotan, an danay na naggigibo nin katanosan.",Masoyosoyot sa o komita so mapia a hostisia as kafermi da mamarin so mayanong.
334237,"Giromdoma ako, Kagurangnan, kun tinatabangan mo an saimong banwaan. Ibahan ako kun sinda tinatawan mo nin kaligtasan.","Kanakmen mo yaken, mo Apo, an sidongen mo sa kano an librien mo sa o pinidi mo sa a tawotawo mo, "
334238,"Mahiling ko logod an pag-uswag kan saimong mga pinili, tanganing makahiras ako sa kaogmahan kan saimong nasyon, tanganing magmuraway ako kaiba kan saimong pamana.",tapian mavoya ko sia o kabendision mo dira do tawotawo mo kano machipasoyot ako dira as kapachangay ko pa do tinoroh aya dimo a nasion mo a torohan mo so onor.
334239,"Nagkasala kami arog kan samong mga ginikanan; nagsombikal kami, guminibo nin karatan.",Makagatogatos kami a akma so kaparin da no apoapo namen sa. Oyod a narahet o pinariparin namen. 
334240,"Kan an samong ginikanan yaon duman sa Egipto, dai ninda nasabotan an mga makangangalas mong gibo. Nalingawan ninda an yaman kan danay na pagkamoot mo; asin nagsombikal sa Makakamhan duman sa Dagat na Pula.",Sira o apoapo namen sa kaychowa am pinakamia dava o aro sawri a makakniknin a pinarin mo dira do kayan da do Egipto. Chinawayakan da o masanib awri a kapavoya mo nia dira o kaddaw kano kasi mo nira asna no nakapachisobna da pa dimo do kayan da do taaw awri a tawagan da so Red Sea. 
334241,"Alagad ilinigtas niya sinda huli kan saiyang ngaran, tanganing ipamidbid niya an saiyang kapangyarihan.",Amna kayan pa no nakalibri mo sira akma so nipromisa mo dira as kapavoya mo nia do kadwan a nasiones o makakniknin aya ipakapamarin mo. 
334242,"Pinagbotan niya an Dagat na Pula, kaya ini nagin mamara. Pinangenotan niya sinda sa paglakaw sa kairaroman, na garo naglalakaw sa desyerto.",Nimandoan mo o taaw awri a mayara tapian mian o makolay a panahanan da as kapawnot mo sira a mayatovang do taaw ori a mayam do makolay a rarahan do hovok no taaw aya. 
334243,"Kaya ilinigtas niya sinda sa kamot kan kaiwal, ilinigtas sa kapangyarihan kan kalaban.",Nilibri mo sa do komontra sira kan dira do kalaban da sa. 
334244,Nalamos sa katubigan an mga kaiwal; mayo nin natada maski saro lamang.,Ta chinamotan sa atavo o kalaban da do taaw aya as arava o nakalaban dira a aran asa. 
334245,"Saka sinda nagtubod sa tataramon niya, asin nag-awit nin pag-omaw saiya.",Dawa do nakavoya da sia ya am pinanganohdan da o promisa na sa as kapakakanta da so nidaday da sia.
334246,Alagad nalingawan tolos ninda an saiyang mga gibo; dai na hinalat an saiyang hatol.,"Amna oyod da nakalo a kawayakan o pinarin naya, ta dekey as kawnot da dia o tanyan da ichakey as kadi da minpanayan so kapawnot dira no Dios. "
334247,Sa kalangtadan nagkaigwa sinda nin ngana-nganang kamawotan; asin sa desyerto an Dios saindang pinagsugotan.,Do kayan darana do desierto am nawri onotan da o ichakey da as kasobna kano kahawahaway da so Dios. 
334248,"Itinao niya an saindang hinagad, alagad pinadarahan man sinda nin mangirhat na helang.",Dawa tinoroh dira no Dios o akdawen daya pero tomnoroh pa sia so mahara a ganit da.
334249,"Duman sa kampo, kan naori sinda ki Moisesasin ki Aaron, an banal na sorogoon nin Kagurangnan, ",Do kayan da do desierto aya am chinaynanahet da sa Moises kani Aaron a sira so pinidi no Dios a mato a pachirawatan na. 
334250,buminuka an daga dangan hinalon si Datan; ilinubong si Abiram asin an saiyang mga kaibahan.,"Makayamot do kaynanahet daya am minehtak o tana as nakalasek da Dathan as kani Abrian kano familia na, "
334251,"Naghilig an kalayo sa saindang mga kaibahan, asin tinutong idtong mga tawong masombikal.",as kapachonot no apoy a yapo do hanyit a mintemtem sira so tawo saya a minonot dira a mararahet so parinyen.
334252,"Duman sa Sinai guminibo sinda nin estatwa nin baka, sarong dios-dios na saindang sinamba.",Namarin sa so vohawan a dekey a baka do HorebAnmana: a nia so nidaday da. 
334253,Ladawan nin baka na doot an kinakakanan isinangle ninda sa kamurawayan nin Dios.,Pinatadi da o rebolto no dekey a baka a koman so dibobot do oyod aya makapamarin a Dios. 
334254,"Nalingawan ninda an Dios, an saindang Paraligtas, na naggibo nin dakulang mga bagay duman sa Egipto, ",Chinawayakan da o Dios a iya so minlibri sira do makakniknin sawri a pinariparin na do Egipto. 
334255,"mga ngangalasan na ginibo niya duman, mga mangirhat na bagay sa Dagat na Pula.",Chinawayakan da o makakniknin sawri a milagro na a aran no pinarin nawri do kapaychitas da do taaw awri. 
334256,"Kan siya magtaram na tutunawon niya an saiyang banwaan, si Moises na saiyang pinili nagtindog sa saiyang atubang, nakimaherak na dai sinda tunawon kan saiyang kaanggotan.",Do nakavata sia no Dios o kararayaw na sira o tawotawo saya am no pachirawatan naya a si Moises am naytetnek a mapachisiasi nia do Dios o kapadpet na so soli na nira tapian di sa dimanen.
334257,Dangan hinaboan ninda an mayaman na daga; dai sinda nagtubod sa saiyang panuga.,Nakey sava somdep do tana aya a nipromisa no Dios a itoroh dira takwan pinanganohdan dava o promisa awri no Dios dira. 
334258,"Nagngorob-ngurob sa laog kan saindang mga tolda, asin dai dinangog an tingog nin Kagurangnan.",Navidin saya do sahad no tolda da sa a mayreklamo as chinakey dava adngeyen o Dios. 
334259,"Kaya nagnumpa siya asin sinda pinatanidanna magkakagaradan sinda sa kalangtadan, ","Dawa pinayavay na sa do kadiman da anti do desierto aya, "
334260,"na magkakawararak sa mga nasyon an saindang kapagarakian, asin magkakagaradan sa mga daga kan dayuhan.",as kapaychawpit da anti no kamanganakan da sa do matatarek a kavahayan as kadiman da anti do di da kavahayan.
334261,Dangan nagsamba sinda ki Baal duman sa Peor; nagkakan kan mga atang para sa gadan.,Kwanasaw am nachangay sa do kadaday si Baal do Peor as kapachakan da so nisakrifisio da do abo saya so viay a diosdiosan. 
334262,"Huli kan saindang mga gibo, pinaanggot ninda an Kagurangnan; kaya uminabot sainda an mangirhat na helang.",Do atavo sa pinariparin da am niyokay da so soli no Dios as dawa somnitnan o mahara a ganit dira akmay pisti. 
334263,"Nagtindog si Finehas saka nakimaherak, kaya naontok an mangirhat na helang.",Amna naytetnek si Finehas as kapabhes na so soli no Dios a nia dana so nibhes no pisti aya. 
334264,"Nabantog siya huli kan saiyang katanosan, poon kaidto asin sagkod pa man.",Niaya a pinarin ni Finehas o pakayapoan no nakasinchad sia no Dios a mahosto do salapan na a nia so fermi anti a manakem a manda anchowa.
334265,An Kagurangnan pinaanggot ninda sa katubigan nin Meriba; asin naparaot si Moises huli sa sainda.,Do kayan da do danom no Meribah am pinasoli da o Dios as pinakayapoan no oyod a marahmet a problema ni Moises a makayamot dira. 
334266,"Pinangagin nindang mapait an puso ni Moises, kaya dai na inisip kaini an tataramon na minaluwas sa ngoso.",As makayamot do nakapachisobna da do Espirito no Dios am nakachirichirin si Moises so di na sa mayanong a vatahen.
334267,"Dai ninda rinonot an mga banwaan, siring sa ipinagboot sainda nin Kagurangnan;","Nanganohed sava do vinata ori dira no Dios a kadiman da sira o tawotawo do nasiones a niplano no Dios a kastigoan a makayamot do gatogatos da, "
334268,"kundi nakipag-agoman sinda sa mga pagano, asin inarog an saindang mga gibo.",asna nachisagel sa dira as kapachitaha da do parinyen da sa marahet. 
334269,"Mga dios-dios kan mga pagano sinamba ninda, na nagin siod para sainda.",Nidaday da sa o diosdiosan da sa a nia so pinayparayi da pa do Dios. 
334270,Mga aking lalaki saka babae saindang inatangsa mga dios-dios nin Canaan.,Aran no kamanganakan da sa am nitoroh da sa a sakrifisio do marahet sa espirito do nakapachitahataha da do pariparinyen sa no kadwan a nasion. 
334271,"Ginadan ninda idtong mga inosenteng kaakian, kaya an daga nadigtaan nin dugo kan siring na panggagadan.",Sira ya a abo so panmoan sia o nidiman da sa a isakrifisio as no Canaan aya am nalapolapos no raya da. 
334272,"Nagin maati sinda huli kan saindang mga gibo, asin nagtalikod sinda sa Dios.",No marahet saya a parinyen da o minlapos sira akmay mangadwan do nakatadichokod da do Dios as kasanga da no diosdiosan sa.
334273,Kaya naglaad an kaanggotan nin Dios sa saiyang banwaan; asin nabaldi sa saiyang pamana.,"Dawa somnoli o Dios as kaskeh na nira no tinoroh aya sia a nasion na, "
334274,"Sa kamot kan mga pagano itinao niya sinda, kaya nasakop kan mga anggot sainda.",as pinaynolay na sa a pakovoten no kavahayan no di saya makasinchad so Dios. 
334275,Inapi sinda kan mga kaiwal; nagin sakop kan saindang kapangyarihan.,Pinakasiasi da sa no napakovot aya sira a kakontran da.
334276,"Dakul na beses ilinigtas sinda nin Kagurangnan, alagad pinili ninda an magsombikal, asin orog sindang nalunod sa kasalan.",Oyod a masanib o kalibri sira no Dios amna kayan no kapaypangay no kapachisobna da sia a manda do kaoyod darana marahem do pakagatosan. 
334277,"Alagad hiniling nin Kagurangnan an saindang kasakitan, asin dinangog an saindang inagrangay.",Amna aran akma saw o kaoyod na mahara no gatos da am kayan pa no nakadngey sira no Dios do kapachisiasi da sia. 
334278,"Huli sainda giniromdom niya an saiyang tipan; asin sa kadakulaan kan danay niyang pagkamoot, naglumoy an saiyang boot.","Makayamot dira am nanakem na o trato na dira dawa do rakoh a addaw na nira am chinasi na sa, "
334279,Pinangagin niyang maherakan sindakan mga nagsakop sa sainda.,as kaparin na sira mismo so komontra sira a masi nira.
334280,"Ligtasan kami, Kagurangnan nyamong Dios, asin tipona kami hale sa mga nasyon, tanganing pasalamatan mi an saimong banal na ngaransaka magmuraway sa saimong kaomawan.","Apo namen a Dios, librien mo yamen as kapirwa mo na diamen a akpehen a pavidien do kavahayan namen awri a nipromisa mo tapian pamahmahsan namen imo as kadaday namen dimo."
334281,"Pag-omawon an Kagurangnan, an Dios nin Israel, ngunyan asin sagkod pa man! Gabos na banwaan magsabing, ""Amen!"" Omawon an Kagurangnan!","Dadayen ta o Dios sichangoriaw as kan anchowa abo so pandan! Atavo a tawo am vatahen nio, ""Alleluia! Dadayen ta o Dios!"""
334282,"Omawon an Kagurangnan! Paladan an tawong may pagkatakot sa Kagurangnan, na naoogma sa pagkuyog kan saiyang mga kabotan.",Dadayen o Dios! Masoyosoyot o tawo a omsinchad do Dios as nawri so oyod na ichakey a parinyen o panyokoyokoran no Dios. 
334283,Magigin mapangyari sa daga an saiyang mga kapagarakian; an henerasyon nin mga matanos magigin paladan.,"Sira o kamanganakan na sa am sincharan da sa anti do aran dino angayan da, ta no kamanganakan sa no mapia a tawo am sidongen sa no Dios. "
334284,"An saiyang pamilya magigin mayaman, asin siya magigin mauswag sagkod lamang.",Rakoh anti o kaynakman da a yapo do Dios as no mapia saya pariparinyen na am kawayakan sava.
334285,"An ilaw minaliwanag sa kadikloman para sa mga marahay na tawo, para sa mga maheherakon, maboot asin matanos.","Aran do kasarisarian am mian o sehdang do viay no mapia a tawo, ta nia a tawo am oyod a madadam, masisien kano manamonamo o viay na. "
334286,"Paladan an tawo na matinao asin mapinasubli, na dai nagdadaya sa saiyang negosyo.",Masoyot o madadam a mapavohod as matalineng do atavo a negosio na. 
334287,An matanos na tawo dai masasala; gigiromdomon siya sagkod pa man.,Atavo a marahet am panghomisen na as fermi anti manakem o akmaya sia a tawo.
334288,Dai siya natatakot sa maraot na bareta; makosog an saiyang pagtubod asin nagsasarig siya sa Kagurangnan.,"Mahni o kasaray na no Dios, ta aran makarisibi so makamomo anmana marahet a balita am ichamo nava o manam a mapaparin, ta ichasaray na o Dios a omonong sia. "
334289,Dai siya nahahandal o natatakot; aram niyang madadaog an saiyang mga kaiwal.,"Mavakel ava anmana mamo ava, ta ari na masigorado o kahomis da no komontra sia. "
334290,Maugayon siya sa mga nangangaipo; dai nanggad nasusudya an saiyang pagkamaboot; siya magigin mapangyari asin gagalangan.,No madadam aya am masisidongen as no kapichapian naya am kawayakan ava anti. Mian anti o ipakapamarin na as respektohen da anti.
334291,Nahihiling ini kan mga maraot asin naaanggot; minaparagot kan saindang mga ngipon dangan minahale; an saindang mga paglaom nawawara sagkod pa man.,Sira o makagatogatosen sa tawo am oyod da ichaskeh o kavoya da so kaparin no mapia aya tawo. Maket sa ya atavo amna mabo o panapanayahen da nia do andelak da.
334292,"Omawon nindo an Kagurangnan, kamo gabos na nasyon! Omawon nindo siya, kamo gabos na banwaan!","Dadayen nio o Dios, inio a Hentil! Pamatohen sia no atavo a tawo! "
334293,Huli ta dakula an danay niyang pagkamoot sato; asin an pagkamaimbod nin Kagurangnan magdadanay sagkod pa man. Omawon an Kagurangnan!,Takwan machipanda ava o kaoyod na maddaw niaten as kafermi na ompatongtong so promisa na sa. Dadayen o Dios!
334294,"Magpasalamat kamo sa Kagurangnan, huli ta siya marahayon; an danay niyang pagkamoot mayo nin kasagkoran!","Pamahmahsan ta o Dios, ta oyod sia a mapia. No addaw na am machipanda ava. "
334295,"Magsabi an banwaan nin Israel, ""An danay niyang pagkamoot mayo nin kasagkoran.""","Vatan sia no tawotawo do Israel am, ""No addaw no Dios am machipanda ava."" "
334296,"Magsabi an mga padi nin Dios, ""An danay niyang pagkamoot mayo nin kasagkoran.""","Vatan da pa sia no papali no Dios, ""No addaw no Dios am machipanda ava."" "
334297,"Magsabi an gabos na nagsasamba saiya, ""An danay niyang pagkamoot mayo nin kasagkoran.""","Maytavo a sominchad sia o omdaday sia a makavata sia, ""No addaw no Dios am machipanda ava."""
334298,Sa sakong kahorasaan nag-apod ako sa Kagurangnan; sinimbag niya ako asin pinatalingkas.,Do kaoyod na rakoh no pannganngan ko am tomnawag ako do Dios. Nitbay na yaken as kalibri na diaken do pannganngan kori. 
334299,"An Kagurangnan kaapil ko, dai ako matatakot; ano an magigibo nin tawo laban sako?",No Dios o somidong diaken as arava o ichamo ko ta ara paro o mapaparin no tawo diaken? 
334300,Kaapil ko an Kagurangnan tanganing tabangan ako; hihilingon ko an pagkadaog kan sakong mga kaiwal.,Makayamot ta no Dios o somidong diaken am mahomis sa anti o komontra diaken. 
334301,Mas marahay an magsarig sa Kagurangnanki sa maglaom sa tawo.,Mapipia o kasaray ta no Dios as kano kasaray ta no tawo. 
334302,Mas marahay an magsarig sa Kagurangnanki sa maglaom sa mga prinsipe.,Mapipia o kapachidepende do Dios as kano kapachidepende do manyokoyokod sa.
334303,Pinalibotan ako nin dakul na kaiwal; alagad ginaradan ko sinda sa ngaran nin Kagurangnan!,Atavo o nasiones a minkontra diaken amna nihomis ko sa do ipakapamarin no Dios. 
334304,"Pinalibotan ninda ako, alagad ginaradan ko sinda sa ngaran nin Kagurangnan!",Komnadivon sa diaken as katetek da diaken amna nihomis ko sa no ipakapamarin no Dios. 
334305,"Pinalibotan ninda ako siring sa mga putakti, alagad napalsok tolos sinda siring kan kalayo sa katonokan; alagad ginaradan ko sinda sa ngaran nin Kagurangnan!",Akma say tapipi a komnadivon diaken amna akma say kadibobotan a malisto a kasosohan. Do ipakapamarin no Dios am nihomis ko sa. 
334306,"Sinalakay ninda ako asin saindang nadadaog, alagad tinabangan ako nin Kagurangnan.",Oyod a mahara o kalaban da diaken as homisen darana yaken amna nahomis sa takwan no Dios o somidong diaken. 
334307,An Kagurangnan iyo an sakong kosog asin awit; siya an sakong nagin kaligtasan.,No Dios o tomoroh diaken so ayet kano ipakapamarin a manghomis. Iya o yanan no kalibrian ko.
334308,"Dangoga an maogmang kinurahaw nin kapangganahan sa mga tolda kan mga matanos:"" An kapangyarihan nin Kagurangnan an naggibo kaini!",Madngey do kakpehan da no manamonamo so viay o kapangyaw da no kasoyosoyotan kano kapanghomisan takwan oyod a makapamarin o tanoro no Dios! 
334309,"An kapangyarihan nin Kagurangnan an nagdara sato nin kapangganahan—an saiyang kapangyarihan sa gera!""",Pamatohen ta o Dios do makapamarin aya a tanoro na. Oyod a makapamarin o tanoro naya.
